keyword,context,title,author,topic
voice,"authority of reason when her voice is distinctly heard. but, if",A Vindication of the Rights of Woman,Mary Wollstonecraft,1
voice,"far, before she heard the voice of a woman under an",Narrative of Sojourner Truth,Sojourner Truth,33
voice,that she be allowed a voice in disposing of the money,Woman in the Nineteenth Century,Margaret Fuller,1
voice,"rational human being, to a voice in shaping them? i have",Woman in the Nineteenth Century,Margaret Fuller,1
voice,"a life-long credence to that voice of honor? ""you are my",Woman in the Nineteenth Century,Margaret Fuller,1
voice,"heart."" it is the same voice that tells the moral of",Woman in the Nineteenth Century,Margaret Fuller,1
voice,"never bound down, nor the voice of inspiration stifled, that is",Woman in the Nineteenth Century,Margaret Fuller,1
voice,"down, nor the voice of inspiration stifled, that is",Woman in the Nineteenth Century,Margaret Fuller,-1
voice,"have sung the deeds, given voice to the life of the",Woman in the Nineteenth Century,Margaret Fuller,-1
voice,"reads aloud, in a distinct voice and agreeable manner, her addresses",Woman in the Nineteenth Century,Margaret Fuller,1
voice,another. and more than one voice rises in earnestness. and all,Woman in the Nineteenth Century,Margaret Fuller,2
voice,"to day, they drowned the voice of conscience. now i ask",Woman in the Nineteenth Century,Margaret Fuller,1
voice,"to day, they drowned the voice of conscience. now i ask",Woman in the Nineteenth Century,Margaret Fuller,1
voice,"boldness, because they lifted the voice in public, and lifted the",Woman in the Nineteenth Century,Margaret Fuller,2
voice,"sobbed in by a woman's voice forlorn:-- thy woman's hair, my",Woman in the Nineteenth Century,Margaret Fuller,-1
voice,evening i heard a gentle voice reading aloud the story of,Woman in the Nineteenth Century,Margaret Fuller,19
voice,sometimes we hear an educated voice that shows us how these,Woman in the Nineteenth Century,Margaret Fuller,19
voice,"thinking and living,--ay, and another voice for it in the world.",Woman in the Nineteenth Century,Margaret Fuller,1
voice,voice for it in the world.,Woman in the Nineteenth Century,Margaret Fuller,-1
voice,always gleaming before me; her voice was echoing in my ear;,Woman in the Nineteenth Century,Margaret Fuller,-1
voice,"with garlands gay,"" etc. his voice has reached me; and i",Woman in the Nineteenth Century,Margaret Fuller,9
voice,"of the streams, where the voice of the hidden torrent is",Woman in the Nineteenth Century,Margaret Fuller,-1
voice,"treads old experience, with never-failing voice admonitory; the gentle, though infallible,",Woman in the Nineteenth Century,Margaret Fuller,-1
voice,"dissolute crowd are loud in voice to send thee flattery, shall",Woman in the Nineteenth Century,Margaret Fuller,-1
voice,"i, my father, the persuasive voice of orpheus, &c. compel me",Woman in the Nineteenth Century,Margaret Fuller,-1
voice,"i, my father, the persuasive voice of orpheus, &c. compel me",Woman in the Nineteenth Century,Margaret Fuller,-1
voice,that very moment a strong voice just beside her broke forth--,Strife and Peace,Fredrika Bremer,-1
voice,she went until a merciful voice called the weary wanderer to,Strife and Peace,Fredrika Bremer,4
voice,heard how there a coarse voice was abusing sweden and the,Strife and Peace,Fredrika Bremer,-1
voice,"she heard a grave, manly voice raised in defence of that",Strife and Peace,Fredrika Bremer,-1
voice,"she heard a grave, manly voice raised in defence of that",Strife and Peace,Fredrika Bremer,-1
voice,the assertions of the coarser voice repelled by the other less,Strife and Peace,Fredrika Bremer,-1
voice,delight for susanna; but the voice which spoke so beautifully--the voice,Strife and Peace,Fredrika Bremer,-1
voice,voice which spoke so beautifully--the voice which defended sweden--the voice which,Strife and Peace,Fredrika Bremer,-1
voice,beautifully--the voice which defended sweden--the voice which called forth the feeling,Strife and Peace,Fredrika Bremer,-1
voice,"the feeling of delight, this voice operated more than all the",Strife and Peace,Fredrika Bremer,-1
voice,"mrs. astrid, with a lively voice and look. ""great, and for",Strife and Peace,Fredrika Bremer,-1
voice,"he had made glad. his voice is now broken; his strength,",Strife and Peace,Fredrika Bremer,-1
voice,tender emotion trembled in her voice as she uttered the last,Strife and Peace,Fredrika Bremer,-1
voice,"thereto with a clear lively voice the hallingdal song, ""gjetter-livet"" (shepherd-life),",Strife and Peace,Fredrika Bremer,-1
voice,"enchanted, as she heard the voice of alette, saying: ""susanna is",Strife and Peace,Fredrika Bremer,-1
voice,great joy in hearing his voice reply to her.,Strife and Peace,Fredrika Bremer,14
voice,great joy in hearing his voice reply to her. she perceived,Strife and Peace,Fredrika Bremer,14
voice,"weeping, and asked, with a voice so kind it went to",Strife and Peace,Fredrika Bremer,4
voice,"cave, and she heard harald's voice saying aloud outside, ""it is",Strife and Peace,Fredrika Bremer,-1
voice,"cave, and she heard harald's voice saying aloud outside, ""it is",Strife and Peace,Fredrika Bremer,4
voice,"but now a clear, cheerful voice raised itself, and said-- ""i",Strife and Peace,Fredrika Bremer,-1
voice,"stammered forth harald, with a voice nearly choked by emotion; ""did",Strife and Peace,Fredrika Bremer,8
voice,"hulda!"" answered the clear joyous voice of a child, and the",Strife and Peace,Fredrika Bremer,-1
voice,"seriously, susanna,"" and mrs. astrid's voice changed into the most affectionate",Strife and Peace,Fredrika Bremer,-1
voice,therefore--(and here alette raised her voice significantly)--since we have done with,Strife and Peace,Fredrika Bremer,-1
voice,wing; they had heard the voice of authority; the spirit of,Mrs Dalloway,Virginia Woolf,4
voice,wing; they had heard the voice of authority; the spirit of,Mrs Dalloway,Virginia Woolf,-1
voice,whispering gallery return a single voice expanded and made sonorous by,Mrs Dalloway,Virginia Woolf,22
voice,"with a roughness in her voice like a grasshopper’s, which rasped",Mrs Dalloway,Virginia Woolf,-1
voice,marvellous discovery indeed--that the human voice in certain atmospheric conditions (for,Mrs Dalloway,Virginia Woolf,-1
voice,"the unseen bade him, the voice which now communicated with him",Mrs Dalloway,Virginia Woolf,-1
voice,"fireplace talking, in that beautiful voice which made everything she said",Mrs Dalloway,Virginia Woolf,-1
voice,the front door opened; a voice repeating a message in the,Mrs Dalloway,Virginia Woolf,7
voice,"cried, having to raise her voice against the roar of the",Mrs Dalloway,Virginia Woolf,-1
voice,"all the clocks striking, her voice crying “remember my party to-night!”",Mrs Dalloway,Virginia Woolf,-1
voice,to raise her voice against the roar of the,Mrs Dalloway,Virginia Woolf,-1
voice,"all the clocks striking, her voice crying “remember my party to-night!”",Mrs Dalloway,Virginia Woolf,-1
voice,tremors of the great booming voice shook the air round him;,Mrs Dalloway,Virginia Woolf,-1
voice,"right, her voice, being the voice of the hostess, is reluctant",Mrs Dalloway,Virginia Woolf,-1
voice,"the door, and gone! clarissa’s voice saying, remember my party, remember",Mrs Dalloway,Virginia Woolf,-1
voice,saying in that very emphatic voice which carried so much farther,Mrs Dalloway,Virginia Woolf,22
voice,"a frail quivering sound, a voice bubbling up without direction, vigour,",Mrs Dalloway,Virginia Woolf,-1
voice,"swee too eem oo-- the voice of no age or sex,",Mrs Dalloway,Virginia Woolf,-1
voice,"no age or sex, the voice of an ancient spring spouting",Mrs Dalloway,Virginia Woolf,-1
voice,great revelation took place. a voice spoke from behind the screen.,Mrs Dalloway,Virginia Woolf,-1
voice,"me,” said doris kilman; her voice quivered. right away to the",Mrs Dalloway,Virginia Woolf,-1
voice,just make a little.... her voice died out in contented melody.,Mrs Dalloway,Virginia Woolf,-1
voice,just make a little.... her voice died out in contented melody.,Mrs Dalloway,Virginia Woolf,3
voice,laughter from the dining-room; a voice speaking; then another burst of,Mrs Dalloway,Virginia Woolf,-1
voice,wilkins was emitting in a voice of commanding authority as if,Mrs Dalloway,Virginia Woolf,-1
voice,"doubt, was laughing. but her voice was wrung of its old",Mrs Dalloway,Virginia Woolf,22
voice,as a little boy (her voice trembled) he had carried great,Mrs Dalloway,Virginia Woolf,-1
voice,"these hills,” cried heathcliff’s stern voice from the kitchen entrance. “as",Wuthering Heights,Emily Brontë,-1
voice,"it, and a most melancholy voice sobbed, “let me in—let me",Wuthering Heights,Emily Brontë,-1
voice,"her outside, i heard her voice within. the little monkey had",Wuthering Heights,Emily Brontë,25
voice,beautiful fertile valley; and his voice and greeting were as opposite,Wuthering Heights,Emily Brontë,-1
voice,"entrance, when i heard a voice behind me say,—“nelly, is that",Wuthering Heights,Emily Brontë,-1
voice,"“mr. earnshaw? oh, no! the voice has no resemblance to his.”",Wuthering Heights,Emily Brontë,-1
voice,"“who is, nelly?” said catherine’s voice at my elbow: i had",Wuthering Heights,Emily Brontë,8
voice,"listened to detect a woman’s voice in the house, and filled",Wuthering Heights,Emily Brontë,-1
voice,he grew hoarse and his voice was strangled in his throat—he,Wuthering Heights,Emily Brontë,-1
voice,"words, at least, though his voice was hardly intelligible. “‘i beg",Wuthering Heights,Emily Brontë,14
voice,and she had a gentle voice and pensive expression: her anger,Wuthering Heights,Emily Brontë,-1
voice,"linton’s face, and subduing his voice to a whisper, for fear",Wuthering Heights,Emily Brontë,-1
voice,"her eye, and softened his voice in addressing her; and i",Wuthering Heights,Emily Brontë,-1
voice,"miss linton!” cried a deep voice (the rider’s), “i’m glad to",Wuthering Heights,Emily Brontë,8
voice,something new to hear a voice like yours!” he replied. “but,Wuthering Heights,Emily Brontë,-1
voice,better to-day: and there—” his voice died in a whimper. “_i_,Wuthering Heights,Emily Brontë,-1
voice,"room!’ he said, in a voice almost inarticulate with passion; and",Wuthering Heights,Emily Brontë,-1
voice,"or, possibly, reminded, by her voice and glance, of the person",Wuthering Heights,Emily Brontë,-1
voice,the sound of our informant’s voice directed him to the library;,Wuthering Heights,Emily Brontë,-1
voice,rather than have your disagreeable voice in my ear!’ said my,Wuthering Heights,Emily Brontë,-1
voice,i lingered. “con-_trary_!” said a voice as sweet as a silver,Wuthering Heights,Emily Brontë,4
voice,"a shilling.” madam raised her voice in saying this, and nodded",An Old-Fashioned Girl,Louisa May Alcott,3
voice,stairs. “coal-hole!” answered a spectral voice from the gloom above. “good,An Old-Fashioned Girl,Louisa May Alcott,3
voice,did n't they?” jeered the voice in a tone that made,An Old-Fashioned Girl,Louisa May Alcott,3
voice,"said tom, lowering his rough voice respectfully. “i like to talk",An Old-Fashioned Girl,Louisa May Alcott,3
voice,"said tom, lowering his rough voice respectfully. “i like to talk",An Old-Fashioned Girl,Louisa May Alcott,3
voice,"began polly, when a stern voice from below called, like bluebeard,",An Old-Fashioned Girl,Louisa May Alcott,3
voice,"began polly, when a stern voice from below called, like bluebeard,",An Old-Fashioned Girl,Louisa May Alcott,3
voice,her face bright and her voice happy that night. no one,An Old-Fashioned Girl,Louisa May Alcott,3
voice,"answered polly, in the cheery voice that did one's heart good",An Old-Fashioned Girl,Louisa May Alcott,3
voice,"with a sudden change of voice and manner, he added, “i",An Old-Fashioned Girl,Louisa May Alcott,3
voice,go there?” asked a sharp voice behind them; and looking round,An Old-Fashioned Girl,Louisa May Alcott,3
