,character
40964,dorothea
40965,dorothea
40966,god
40967,dorothea
40968,dorothea
40969,casaubon
40970,dorothea
40971,celia
40972,brooke
40973,dorothea
40974,dorothea
40975,brooke
40976,dorothea
40977,johnson
40978,young
40979,young
40980,johnson
40981,young
40982,young
40983,nimrod
40984,scott
40985,scott
40986,johnson
40987,brooke
40988,dorothea
40989,brooke
40990,james
40991,brooke
40992,dagley
40993,brooke
40994,brooke
40995,monk
40996,brooke
40997,dagley
40998,jacob
40999,dagley
41000,johnson
41001,brooke
41002,dagley
41003,brooke
41004,dagley
41005,brooke
41006,monk
41007,dagley
41008,i. ‘he’s
41009,dagley
41010,monk
41011,brooke
41012,dagley
41013,monk
41014,brooke
41015,dagley
41016,isaiah
41017,apollos
41018,mary
41019,garth
41020,letty
41021,mary
41022,mary
41023,ben
41024,mary
41025,"rosamond
vincy"
41026,mary
41027,mary
41028,letty
41029,mary
41030,letty
41031,mary
41032,letty
41033,garth
41034,mary
41035,garth
41036,mary
41037,mary
41038,garth
41039,mary
41040,mary
41041,alfred
41042,ballard
41043,jim
41044,mary
41045,mary
41046,alfred
41047,mary
41048,susan
41049,mary
41050,garth
41051,mary
41052,garth
41053,alfred
41054,mary
41055,hanmer
41056,alfred
41057,mary
41058,mary
41059,garth
41060,ben
41061,mary
41062,garth
41063,ben
41064,mary
41065,garth
41066,susan
41067,james chettam
41068,garth
41069,james
41070,brooke
41071,garth
41072,freshitt
41073,garth
41074,susan
41075,garth
41076,ben
41077,letty
41078,garth
41079,letty
41080,caleb
41081,mary
41082,mary
41083,mary
41084,garth
41085,susan
41086,alfred
41087,brooke
41088,bott
41089,susan
41090,susan
41091,garth
41092,mary
41093,letty
41094,farebrother
41095,garths
41096,mary
41097,garth
41098,garths
41099,garth
41100,garth
41101,fred vincy
41102,mary
41103,fred
41104,caleb
41105,lydgate
41106,garth
41107,mary
41108,farebrother
41109,freshitt
41110,caleb
41111,susan
41112,garth
41113,fred vincy
41114,fred
41115,garth
41116,fred
41117,garth
41118,fred
41119,garth
41120,mary
41121,garth
41122,vincy
41123,mary felt
41124,fred
41125,susan
41126,mary
41127,fred
41128,farebrother
41129,garth
41130,mary
41131,garth
41132,"fred
vincy"
41133,fred
41134,garth
41135,fred
41136,garth
41137,mary
41138,letty
41139,mary
41140,farebrother
41141,mary
41142,susan
41143,mary
41144,farebrother
41145,mary
41146,susan
41147,mary
41148,mary
41149,mary
41150,"fred
vincy"
41151,mary
41152,susan
41153,susan
41154,mary
41155,fred
41156,garth
41157,farebrother
41158,vicar
41159,garth
41160,fred
41161,fred
41162,farebrother
41163,mary
41164,letty
41165,mary
41166,letty
41167,letty
41168,mary
41169,letty
41170,mary
41171,mary garth
41172,mary
41173,farebrother
41174,fred vincy
41175,mary garth’s
41176,mary
41177,garth
41178,mary
41179,mary
41180,mary
41181,mary
41182,letty
41183,farebrother
41184,lowick
41185,fred
41186,mary garth
41187,mary
41188,garth
41189,susan
41190,garth
41191,susan
41192,garth
41193,fred vincy
41194,jim
41195,fred
41196,garth
41197,vincy
41198,fred for mary
41199,garth
41200,fred
41201,rigg
41202,rigg featherstone
41203,bulstrode
41204,bulstrode
41205,garth
41206,bulstrode
41207,fred
41208,garth
41209,bulstrode
41210,joshua rigg featherstone
41211,joshua rigg
41212,"peter
featherstone"
41213,rigg featherstone
41214,peter
41215,peter
41216,peter
41217,rigg featherstone
41218,rigg
41219,john raffles
41220,leonard lamb
41221,ba-lamb
41222,john raffles
41223,leonard lamb
41224,ba-lamb
41225,raffles
41226,josh
41227,rigg
41228,josh
41229,josh
41230,jove
41231,rigg
41232,rigg
41233,rigg
41234,raffles
41235,rigg
41236,josh
41237,jove
41238,rigg
41239,josh
41240,jove
41241,rigg
41242,rigg
41243,rigg
41244,raffles
41245,josh
41246,huskisson
41247,"nicholas
bulstrode"
41248,raffles
41249,shakespeare
41250,henry viii
41251,lowick manor
41252,casaubon
41253,dorothea
41254,casaubon
41255,dorothea
41256,casaubon
41257,casaubon
41258,mythologies
41259,dorothea
41260,dorothea
41261,dorothea
41262,dorothea
41263,casaubon
41264,dorothea
41265,casaubon
41266,casaubon
41267,dorothea
41268,will ladislaw
41269,casaubon
41270,casaubon
41271,will ladislaw’s
41272,dorothea
41273,dorothea
41274,dorothea
41275,will
41276,dorothea
41277,casaubon
41278,dorothea
41279,dorothea
41280,casaubon
41281,will ladislaw
41282,casaubon
41283,casaubon
41284,casaubon
41285,dorothea brooke
41286,dorothea
41287,dorothea
41288,dorothea
41289,dorothea
41290,casaubon
41291,lydgate
41292,lydgate
41293,casaubon
41294,lydgate
41295,casaubon
41296,casaubon
41297,casaubon
41298,casaubon
41299,lydgate
41300,casaubon
41301,casaubon
41302,laennec
41303,casaubon
41304,lydgate
41305,casaubon
41306,casaubon
41307,dorothea
41308,casaubon
41309,casaubon
41310,casaubon
41311,casaubon
41312,casaubon
41313,dorothea
41314,lydgate
41315,casaubon
41316,dorothea
41317,casaubon
41318,dorothea
41319,dorothea
41320,casaubon
41321,dorothea
41322,dorothea
41323,dorothea
41324,casaubon
41325,dorothea
41326,dorothea
41327,casaubon
41328,dorothea
41329,dorothea
41330,"book v.
the dead"
41331,dorothea
41332,dorothea
41333,lydgate
41334,dorothea
41335,lydgate
41336,lydgate
41337,dorothea
41338,lydgate
41339,casaubon
41340,dorothea
41341,lydgate
41342,casaubon
41343,dorothea
41344,dorothea
41345,casaubon
41346,rosamond
41347,casaubon
41348,godwin lydgate
41349,dorothea
41350,dorothea
41351,lydgate
41352,rosamond
41353,will ladislaw
41354,dorothea
41355,lydgate
41356,dorothea
41357,dorothea
41358,lydgate
41359,lydgate
41360,dorothea
41361,dorothea
41362,lydgate
41363,will ladislaw
41364,lydgate
41365,casaubon
41366,casaubon
41367,dorothea
41368,will ladislaw
41369,dorothea
41370,diana
41371,dorothea
41372,casaubon
41373,dorothea
41374,casaubon
41375,dorothea
41376,casaubon
41377,lydgate
41378,rosamond
41379,casaubon
41380,casaubon
41381,lowick
41382,rosamond
41383,casaubon
41384,casaubon
41385,lydgate
41386,ladislaw
41387,casaubon
41388,casaubon
41389,rosamond
41390,lemon
41391,lydgate
41392,worthy
41393,tertius
41394,casaubon
41395,dorothea
41396,casaubon
41397,casaubon
41398,dorothea
41399,dorothea
41400,lydgate
41401,dorothea
41402,bulstrode
41403,bulstrode
41404,bulstrode
41405,dorothea
41406,bulstrode
41407,lydgate
41408,dorothea
41409,bulstrode
41410,dorothea
41411,lydgate
41412,dorothea
41413,dorothea
41414,casaubon
41415,casaubon
41416,dorothea
41417,dorothea
41418,dorothea
41419,casaubon
41420,horace
41421,juvenal
41422,pseudodoxia epidemica
41423,dorothea
41424,bulstrode
41425,dollop
41426,slaughter lane
41427,minchin
41428,dollop
41429,slaughter lane
41430,dollop
41431,lydgate
41432,goby
41433,dollop
41434,lydgate
41435,peacock
41436,dantzic
41437,lydgate
41438,mawmsey
41439,mawmsey
41440,lydgate
41441,mawmsey
41442,mawmsey
41443,mawmsey
41444,mawmsey
41445,gambit
41446,mawmsey
41447,mawmsey
41448,gambit
41449,minchin
41450,lydgate
41451,mawmsey
41452,mawmsey
41453,mawmsey
41454,mawmsey
41455,gambit
41456,mawmsey
41457,mawmsey
41458,mawmsey
41459,gambit
41460,mawmsey
41461,gambit
41462,lydgate
41463,gambit
41464,toller
41465,tollers
41466,wrench
41467,hawley
41468,bulstrode
41469,toller
41470,peacock
41471,hackbutt
41472,hackbutt
41473,toller
41474,hawley
41475,wrench
41476,wrench
41477,hawley
41478,wrench
41479,wrench
41480,hawley
41481,toller
41482,wrench
41483,minchin
41484,hackbutt
41485,hawley
41486,hawley
41487,toller
41488,hackbutt
41489,hawley
41490,hawley
41491,toller
41492,toller
41493,mawmsey
41494,powderell
41495,peacock
41496,michaelmas
41497,lydgate
41498,larcher
41499,minchin
41500,nancy nash
41501,nancy
41502,minchin
41503,churchyard lane
41504,nancy
41505,larcher
41506,nancy
41507,nancy
41508,churchyard lane
41509,larcher
41510,minchin
41511,minchin
41512,minchin
41513,minchin
41514,nancy nash
41515,borthrop trumbull
41516,peacock
41517,trumbull
41518,lydgate
41519,lydgate
41520,trumbull
41521,lydgate
41522,trumbull
41523,fred vincy’s
41524,wrench
41525,lydgate
41526,bulstrode
41527,farebrother
41528,bulstrode
41529,bulstrode
41530,caleb garth
41531,lydgate
41532,bulstrode
41533,bulstrode
41534,webbe
41535,crabsley
41536,lydgate
41537,brooke
41538,bulstrode
41539,minchin
41540,lydgate
41541,st.
41542,john long
41543,toller
41544,taft
41545,taft
41546,cheshire
41547,toller
41548,cheshire
41549,toller
41550,taft
41551,lydgate
41552,goby
41553,dorothea
41554,raspail
41555,farebrother
41556,lydgate
41557,lydgate
41558,vesalius
41559,lydgate
41560,vesalius
41561,bulstrode
41562,farebrother
41563,farebrother
41564,rosamond
41565,presently rosamond
41566,lemon
41567,vesalius
41568,rosamond
41569,vesalius
41570,lydgate
41571,goby
41572,vesalius
41573,galen
41574,rosamond
41575,galen
41576,rosamond
41577,lydgate
41578,lydgate
41579,rosamond
41580,lydgate
41581,que queremos
41582,queramos aquello
41583,"que
podremos"
41584,john russell
41585,will ladislaw
41586,brooke
41587,will ladislaw
41588,brooke
41589,brooke
41590,grey
41591,grey
41592,burke
41593,ladislaw
41594,brooke
41595,dorothea
41596,casaubon
41597,brooke
41598,will
41599,grange
41600,brooke
41601,casaubon
41602,dorothea
41603,casaubon
41604,casaubon
41605,casaubon
41606,casaubon
41607,brooke
41608,hawley
41609,casaubon
41610,keck
41611,ladislaw
41612,keck
41613,keck
41614,keck
41615,sprague
41616,keck
41617,bulstrode
41618,bulstrode
41619,antichrist
41620,bulstrode
41621,bulstrode
41622,antichrist
41623,farebrother
41624,ladislaw
41625,will ladislaw
41626,brooke
41627,brooke
41628,brooke
41629,lydgate
41630,brooke
41631,lydgate
41632,bulstrode
41633,stanley
41634,lydgate
41635,farebrother
41636,"will
ladislaw"
41637,lydgate
41638,ladislaw
41639,lydgate
41640,rosamond
41641,rosamond
41642,lydgate
41643,tertius
41644,ladislaw
41645,rosamond
41646,will ladislaw
41647,brooke
41648,brooke
41649,will
41650,dorothea
41651,casaubon
41652,dorothea
41653,dorothea
41654,casaubon
41655,dorothea
41656,dorothea
41657,dorothea
41658,dorothea
41659,dorothea
41660,brooke
41661,dorothea
41662,dorothea
41663,dorothea
41664,casaubon
41665,lowick
41666,dorothea
41667,dorothea
41668,casaubon
41669,dorothea
41670,dorothea
41671,lowick
41672,casaubon
41673,lowick
41674,dorothea
41675,rigg
41676,samuel’s
41677,casaubon
41678,lowick
41679,dorothea
41680,casaubon
41681,dorothea
41682,dorothea
41683,casaubon
41684,dorothea
41685,dorothea
41686,casaubon
41687,lowick
41688,dorothea
41689,ladislaw
41690,casaubon
41691,casaubon
41692,dorothea
41693,dorothea
41694,dorothea
41695,casaubon
41696,slow
41697,dorothea
41698,casaubon
41699,casaubon
41700,dorothea
41701,casaubon
41702,will ladislaw
41703,casaubon
41704,dorothea
41705,casaubon
41706,pascal
41707,keble
41708,dorothea
41709,casaubon
41710,dorothea
41711,will ladislaw
41712,dorothea
41713,casaubon
41714,dorothea
41715,casaubon
41716,dorothea
41717,casaubon
41718,dorothea
41719,dorothea
41720,dorothea
41721,dorothea
41722,dorothea
41723,dorothea
41724,edward
41725,dorothea
41726,casaubon
41727,dorothea
41728,lydgate
41729,dorothea
41730,casaubon
41731,dorothea
41732,dorothea
41733,dorothea
41734,dorothea
41735,casaubon
41736,dorothea
41737,dorothea
41738,dorothea
41739,casaubon
41740,dorothea
41741,dorothea
41742,dorothea
41743,casaubon
41744,casaubon
41745,gog
41746,magog
41747,dorothea
41748,dorothea
41749,dorothea
41750,casaubon
41751,tantripp
41752,tantripp
41753,dorothea
41754,dorothea
41755,dorothea
41756,casaubon
41757,dorothea
41758,casaubon
41759,dorothea
41760,dorothea
41761,dorothea
41762,casaubon
41763,dorothea
41764,dorothea
41765,tantripp
41766,casaubon
41767,casaubon
41768,dorothea
41769,dorothea
41770,dorothea
41771,edward
41772,dorothea
41773,dorothea
41774,dorothea
41775,james chettam
41776,brooke
41777,casaubon
41778,dorothea
41779,brooke
41780,dorothea
41781,james
41782,brooke
41783,dorothea
41784,james
41785,brooke
41786,james
41787,james
41788,brooke
41789,dorothea
41790,james
41791,casaubon
41792,james
41793,dorothea
41794,dorothea
41795,casaubon
41796,casaubon
41797,thoth
41798,dagon
41799,casaubon
41800,casaubon
41801,james
41802,casaubon
41803,dorothea
41804,casaubon
41805,casaubon
41806,dorothea
41807,james
41808,james
41809,mr brooke
41810,brooke
41811,james
41812,grampus
41813,james
41814,dorothea
41815,james
41816,casaubon
41817,james
41818,casaubon
41819,james
41820,casaubon
41821,dorothea
41822,james
41823,ladislaw
41824,ladislaw
41825,dorothea
41826,brooke
41827,james
41828,dorothea
41829,freshitt
41830,brooke
41831,ladislaw
41832,brooke
41833,chapter l.
41834,canterbury tales
41835,dorothea
41836,dorothea
41837,james
41838,dorothea
41839,james
41840,dorothea
41841,brooke
41842,dorothea
41843,dorothea
41844,tucker
41845,lowick
41846,brooke
41847,tyke
41848,casaubon
41849,dorothea
41850,brooke
41851,dorothea
41852,brooke
41853,brooke
41854,dorothea
41855,dorothea
41856,kitty
41857,dorothea
41858,dorothea
41859,james
41860,lowick
41861,lydgate
41862,kitty
41863,dorothea
41864,celia
41865,celia
41866,casaubon
41867,james
41868,casaubon
41869,james
41870,dorothea
41871,casaubon
41872,dorothea
41873,ladislaw
41874,ladislaw
41875,casaubon
41876,dorothea
41877,celia
41878,james
41879,james
41880,casaubon
41881,james
41882,cadwallader
41883,dorothea
41884,will ladislaw
41885,will ladislaw
41886,will ladislaw
41887,garratt
41888,dorothea
41889,casaubon
41890,james
41891,bouddha
41892,lydgate
41893,casaubon
41894,dorothea
41895,lowick
41896,celia
41897,dorothea
41898,casaubon
41899,dorothea
41900,lydgate
41901,tyke
41902,dorothea
41903,lydgate
41904,tyke
41905,dorothea
41906,casaubon
41907,james
41908,dorothea
41909,james
41910,dorothea
41911,james
41912,lowick
41913,dorothea
41914,james
41915,grange
41916,dorothea
41917,james
41918,dorothea
41919,james
41920,will ladislaw
41921,dorothea
41922,will
41923,casaubon
41924,cadwallader
41925,lowick dorothea
41926,dorothea
41927,casaubon
41928,dorothea
41929,dorothea
41930,casaubon
41931,dorothea
41932,casaubon
41933,dorothea
41934,tyke
41935,farebrother
41936,latimer
41937,dorothea
41938,lydgate
41939,dorothea
41940,lydgate
41941,dorothea
41942,tyke
41943,dorothea
41944,farebrother
41945,farebrother
41946,tyke
41947,dorothea
41948,tyke
41949,lowick
41950,apocalypse
41951,dorothea
41952,tyke
41953,farebrother
41954,ladislaw
41955,brooke
41956,farebrother
41957,noble
41958,ladislaw
41959,happily dorothea
41960,lydgate
41961,rosamond
41962,casaubon
41963,farebrother
41964,casaubon
41965,brooke
41966,casaubon
41967,lowick
41968,will ladislaw
41969,will ladislaw
41970,casaubon
41971,dorothea
41972,lydgate
41973,lowick
41974,casaubon
41975,brooke
41976,brooke
41977,james chettam
41978,dorothea
41979,dorothea
41980,dorothea
41981,dorothea
41982,brooke
41983,brooke
41984,farebrother
41985,brooke
41986,tory
41987,whig
41988,brooke
41989,hawley
41990,brooke
41991,brooke
41992,brooke
41993,will ladislaw
41994,brooke
41995,bill
41996,brooke
41997,shelley
41998,mawmsey
41999,brooke
42000,mawmsey
42001,brooke
42002,mawmsey
42003,mawmsey
42004,mawmsey
42005,brooke
42006,mawmsey
42007,brooke
42008,mawmsey
42009,mawmsey
42010,brooke
42011,mawmsey
42012,mawmsey
42013,brooke
42014,brooke
42015,brooke
42016,brooke
42017,brooke
42018,brooke
42019,brooke
42020,brooke
42021,bulstrode
42022,standish
42023,plymdale
42024,vincy
42025,hawley
42026,brooke
42027,buff
42028,brooke
42029,mawmsey
42030,brooke
42031,brooke
42032,ladislaw
42033,brooke
42034,brooke
42035,brooke
42036,brooke
42037,standish
42038,hawley
42039,brooke
42040,buff
42041,pope
42042,brooke
42043,adam smith
42044,adam smith
42045,johnson
42046,rambler
42047,levant
42048,brooke
42049,brooke
42050,buff
42051,bulstrode
42052,brooke
42053,brooke
42054,brooke
42055,chatham
42056,pitt
42057,pitt
42058,brooke
42059,brooke
42060,bill
42061,brooke
42062,brooke
42063,brooke
42064,brooke
42065,brooke
42066,brooke
42067,brooke
42068,bowyer
42069,standish
42070,hawley
42071,bowyer
42072,standish
42073,brooke
42074,brooke
42075,dorothea
42076,dorothea
42077,dorothea
42078,brooke
42079,brooke
42080,casaubon
42081,althorpe
42082,ladislaw
42083,althorpe
42084,ladislaw
42085,brooke
42086,farebrother
42087,lowick
42088,noble
42089,noble
42090,solomon featherstone
42091,winifred
42092,cam
42093,cam
42094,garth
42095,miss winifred
42096,miss winifred
42097,garth
42098,farebrother
42099,lowick
42100,farebrother
42101,farebrother
42102,dorothea
42103,dorothea
42104,farebrother
42105,fred vincy
42106,farebrother
42107,fred
42108,fred
42109,fred
42110,fred
42111,fred
42112,fred
42113,fred
42114,farebrother
42115,fred
42116,fred
42117,fred
42118,fred
42119,fred
42120,miss garth
42121,garth
42122,mary
42123,lowick rectory
42124,miss farebrother
42125,mary
42126,fred
42127,fred
42128,fred
42129,mary
42130,fred
42131,mary
42132,fred
42133,farebrother
42134,fred
42135,farebrother
42136,mary
42137,mary
42138,farebrother
42139,mary
42140,mary
42141,garth
42142,mary
42143,mary
42144,mary
42145,fred vincy
42146,farebrother
42147,mary
42148,fred
42149,garth
42150,fred
42151,farebrother
42152,mary
42153,fred
42154,mary
42155,fred
42156,farebrother
42157,mary
42158,fred
42159,farebrother
42160,mary
42161,fred
42162,fred
42163,garth
42164,mary
42165,fred
42166,farebrother
42167,mary
42168,farebrother
42169,mary
42170,crowse
42171,mary
42172,crowse
42173,mary
42174,fred
42175,farebrother
42176,fred vincy
42177,mary
42178,fred
42179,mary
42180,farebrother
42181,fred vincy
42182,mary
42183,mary
42184,farebrother
42185,fred
42186,farebrother
42187,fred
42188,farebrother
42189,fred
42190,farebrother
42191,mary
42192,fred
42193,mary
42194,farebrother
42195,bulstrode
42196,farebrother
42197,farebrother
42198,bulstrode
42199,rigg featherstone
42200,peter
42201,joshua rigg
42202,warren hastings
42203,daylesford
42204,joshua rigg
42205,joshua
42206,joshua rigg’s
42207,bulstrode
42208,joshua rigg’s
42209,bulstrode
42210,bulstrode
42211,peter featherstone
42212,peter
42213,solomon
42214,waule
42215,sister martha
42216,bulstrode
42217,sister martha
42218,bulstrode
42219,bulstrode
42220,bulstrode
42221,bulstrode
42222,bulstrode
42223,raffles
42224,bulstrode
42225,nick
42226,boguy
42227,bulstrode
42228,nick
42229,boguy
42230,raffles
42231,caleb garth
42232,bulstrode
42233,nick
42234,caleb garth
42235,bulstrode
42236,bulstrode
42237,jove
42238,nick
42239,bulstrode
42240,jove
42241,nick
42242,bulstrode
42243,bulstrode
42244,rigg featherstone
42245,raffles
42246,bulstrode
42247,raffles
42248,nick
42249,nick
42250,jove
42251,josh
